evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
1.100000000000000000e+01,2.048489782571803492e-03,5.600781060020165449e-05,5.105871438350661270e-05,3.315383705768387425e-05,8.293267224684269020e-05,3.450826920666600836e-03,2.800390530010082521e-04,2.552935719175330499e-04,1.657691852884193644e-04,4.146633612342134510e-04,9.327246111306294017e-04,1.178055999916978180e-01,3.749449999304488301e-02,6.663740001386031508e-02,1.540000666864216328e-04,1.351299998350441456e-02,1.156705256398393189e+01,2.810983098444788664e-01,1.981095699555687162e+01,2.019577288724374853e+01,1.225131994505144650e+00,1.026162063824584969e+00,-1.858437819186875561e-03
1.200000000000000000e+01,9.174642285438874140e-03,4.659329521574340715e-04,9.264648085276792953e-05,6.777929870708462336e-05,1.338961989423139505e-04,1.987999615143998602e-02,2.329664760787170195e-03,4.632324042638396341e-04,3.388964935354231304e-04,6.694809947115696984e-04,5.373367632140872187e-03,1.414270000532269478e-01,5.877550004515796900e-02,6.868450000183656812e-02,1.281999866478145123e-04,1.383200002601370215e-02,1.240519889109395635e+01,4.134164989200355134e-01,2.107459586620841563e+01,2.016626591937472668e+01,1.634432113779939133e+00,2.855599436494665522e+00,-2.045732661323220736e-01
1.300000000000000000e+01,4.046569217396215473e-02,2.028665025039939548e-03,7.914587475312852283e-04,4.773432521272108465e-04,1.241787937935600120e-03,6.574200258193206581e-02,1.014332512519969774e-02,3.957293737656426141e-03,2.386716260636054070e-03,6.208939689678000598e-03,1.776941736079197878e-02,1.179479999700561166e-01,3.362850000848993659e-02,7.669580000219866633e-02,1.316000707447528839e-04,7.485400012228637934e-03,1.088814218891080010e+01,4.107059315989601833e-01,2.030507743580001545e+01,2.190365217622944982e+01,2.974243798849012688e+00,2.357397199660168141e+00,-2.356598524506337000e-01
1.400000000000000000e+01,2.332887358657894650e-01,5.069470399025844017e-03,1.769685264191359336e-03,1.154414578396146607e-03,2.589543744718655807e-03,6.673315674782646090e-01,2.534735199512921922e-02,8.848426320956797111e-03,5.772072891980732819e-03,1.294771872359327947e-02,1.803731659341294424e-01,1.289613000117242336e-01,3.496489999815821648e-02,7.850360003067180514e-02,1.406000228598713875e-04,1.534620003076270223e-02,1.596718644559276257e+01,2.966119030501103704e-01,2.068249906468932409e+01,2.162516790809369382e+01,4.412795225184455106e+00,2.095758974971082544e+00,1.663694896310434768e-01
1.500000000000000000e+01,5.069941363713499627e-02,2.043154382859411426e-03,1.149324205054236790e-03,7.503194009609059131e-04,1.795319469206833191e-03,8.142666071339338396e-02,1.021577191429705669e-02,5.746621025271183951e-03,3.751597004804529782e-03,8.976597346034165953e-03,2.200882634672806162e-02,1.321868000086396933e-01,3.711539995856583118e-02,7.741339999483898282e-02,1.454000012017786503e-04,1.750580000225454569e-02,5.818884535392639279e+00,3.518290972852345377e-01,2.124035475449637289e+01,2.104865647093077285e+01,3.098710535017524137e+00,2.608783158835942029e+00,-1.714032992117777154e-01
1.600000000000000000e+01,1.282634690571003155e-01,5.363891984728205199e-03,1.480327226430586552e-03,9.141767905989772866e-04,2.480366153052622133e-03,2.851367363913931419e-01,2.681945992364102513e-02,7.401636132152932326e-03,4.570883952994886541e-03,1.240183076526311066e-02,7.706965828304836175e-02,1.193566999863833189e-01,3.519510000478476286e-02,7.651689997874200344e-02,1.244000159204006195e-04,7.513899996411055326e-03,5.460828143501622378e+00,4.000661199880704011e-01,1.982861966392824726e+01,1.856112234229262370e+01,2.776894172463344468e+00,3.834627306843906958e+00,-8.203137891337322629e-02
1.700000000000000000e+01,3.792045679135238028e-03,1.250163904782206504e-04,7.866751666116451880e-05,3.558725923633881288e-05,9.959767747523879289e-05,7.760923838497483553e-03,6.250819523911032519e-04,3.933375833058225940e-04,1.779362961816940644e-04,4.979883873761939373e-04,2.097701459880424099e-03,1.256445999606512487e-01,3.345829999307170510e-02,7.448710000608116388e-02,1.702999579720199108e-04,1.752150000538676977e-02,8.900589633347795626e+00,4.109346211052222753e-01,1.947146518063859588e+01,2.086591931232368680e+01,1.328561183164489901e+00,3.894311292489343046e+00,-2.962740950196318668e-02
1.800000000000000000e+01,4.941017458845272346e-03,2.646653538534628355e-04,7.813226178403763380e-05,5.855681921861891922e-05,3.952579694888546345e-05,1.012473466043467205e-02,1.323326769267314231e-03,3.906613089201881961e-04,2.927840960930946164e-04,1.976289847444273173e-04,2.736616299820248364e-03,1.245011999853886664e-01,3.769480000482872128e-02,7.031119999010115862e-02,9.169999975711107254e-05,1.639560004696249962e-02,9.223309399367948913e+00,1.161251202465244659e-01,1.830700344625785547e+01,2.072016464391980861e+01,2.669074897606996011e+00,4.542751340598598198e+00,1.762959293528590377e-01
1.900000000000000000e+01,1.884204209120222268e-02,6.818833791080780365e-04,5.016029528763327151e-04,3.196889211419195152e-04,5.913158393243744598e-04,3.096519005649184600e-02,3.409416895540390291e-03,2.508014764381663684e-03,1.598444605709597576e-03,2.956579196621872407e-03,8.369586628948696982e-03,1.271885000169277191e-01,4.524659999879077077e-02,6.766960001550614834e-02,8.370005525648593903e-05,1.418360002571716905e-02,1.274007016876692333e+01,9.421444405739551886e-01,1.855459669719027715e+01,2.015766003173088450e+01,2.251858834613456928e+00,3.232158563075449464e+00,1.506773361084073337e-01
2.000000000000000000e+01,1.091664302207114440e-01,3.579039091547583755e-03,1.336793670732150342e-03,8.134139201445383894e-04,1.993300458015589798e-03,2.610294458745349155e-01,1.789519545773791964e-02,6.683968353660751927e-03,4.067069600722691622e-03,9.966502290077949855e-03,7.055369451851213614e-02,1.871571000083349645e-01,7.694199995603412390e-02,1.022312000277452171e-01,1.251999638043344021e-04,7.852200011257082224e-03,1.126570637694531385e+01,1.460399638661257493e-01,1.894549675330481264e+01,1.901024797340159722e+01,4.237980186991496367e+00,1.182097737260952908e+00,-9.380514040043388957e-02
2.100000000000000000e+01,1.608454335057007967e-02,4.740315946667244206e-04,3.839949483029079570e-04,2.267478822772200486e-04,6.882734992755285691e-04,2.670945674169390716e-02,2.370157973333621940e-03,1.919974741514539731e-03,1.133739411386100243e-03,3.441367496377642846e-03,7.219303727958174474e-03,1.157527999603189528e-01,3.656820004107430577e-02,6.639380002161487937e-02,1.343999174423515797e-04,1.265120005700737238e-02,7.077802564934552620e+00,4.880788626983754153e-01,1.992772655551707928e+01,2.167867840341198615e+01,3.409420329111375825e+00,1.108952552039182304e+00,-1.886479466215151279e-01
2.200000000000000000e+01,1.864642472248659658e-02,7.008286070130508461e-04,3.471402644114526532e-04,1.999409312109558798e-04,6.786032716049987534e-04,3.334882358342523834e-02,3.504143035065254014e-03,1.735701322057263320e-03,9.997046560547794263e-04,3.393016358024993767e-03,9.013859351284306265e-03,1.302897999994456768e-01,3.732719999970868230e-02,7.445900002494454384e-02,9.059999138116836548e-05,1.840810000430792570e-02,1.013026943411861147e+01,7.754999708905963018e-01,1.875794938853570315e+01,2.145527234810396422e+01,4.119751335981558960e+00,2.515970155998332292e+00,8.690003720909728058e-02
2.300000000000000000e+01,7.832567761037051435e-02,2.504052698073312364e-03,1.070542669905762221e-03,6.646874783526389267e-04,1.561370753152955876e-03,1.824794766358599218e-01,1.252026349036656182e-02,5.352713349528810671e-03,3.323437391763194634e-03,7.806853765764779594e-03,4.932240961294716980e-02,1.250470999511890113e-01,3.737790003651753068e-02,7.120429998030886054e-02,8.740002522245049477e-05,1.637120003579184413e-02,1.408646674781036090e+01,6.313442577152856838e-01,1.826277835501669955e+01,1.988550928113255978e+01,4.874182163073704999e+00,1.673941851087851429e+00,-2.026795288401517237e-02
2.400000000000000000e+01,1.512278808793506013e-01,4.422135244874243927e-03,2.096374502864740974e-03,1.285958106830321739e-03,3.555072238129650380e-03,3.493659380419220639e-01,2.211067622437121877e-02,1.048187251432370487e-02,6.429790534151608693e-03,1.777536119064825060e-02,9.443018041585582445e-02,1.285564000136218965e-01,3.116700000828132033e-02,7.952989998739212751e-02,9.599997429177165031e-05,1.775840000482276082e-02,1.281768699967615888e+01,5.933949632841338806e-01,1.917809645671761132e+01,1.814067648983913728e+01,1.259928855643927204e+00,4.770232483473854757e+00,-6.676918165351061751e-02
2.500000000000000000e+01,4.678160906609792058e-02,2.752988505065933570e-03,4.717245352252444671e-04,2.953070663695169483e-04,8.152980504331479999e-04,9.288172724595084029e-02,1.376494252532966742e-02,2.358622676126222173e-03,1.476535331847584741e-03,4.076490252165740000e-03,2.510501828062870755e-02,1.519345000269822776e-01,3.648150002118200064e-02,1.031766000087372959e-01,1.345999771729111671e-04,1.213619997724890709e-02,4.639872638657315917e+00,4.019690338447855504e-01,1.963447338890089355e+01,1.880858667460564249e+01,2.019098653342783045e+00,2.062937212153245881e+00,2.044610000257039428e-01
2.600000000000000000e+01,1.399253408723286074e-02,5.762411454772163339e-04,2.898418303201489459e-04,2.100094887692337872e-04,3.252758136488318819e-04,2.584515957628357244e-02,2.881205727386081453e-03,1.449209151600744675e-03,1.050047443846168936e-03,1.626379068244159301e-03,6.985692696155705941e-03,2.020052999723702669e-01,4.881070001283660531e-02,1.246739000198431313e-01,1.453999429941177368e-04,2.836789999855682254e-02,9.236778370142719297e+00,3.524896918853525629e-01,2.094405810995272432e+01,1.862363366574625090e+01,3.719345869440952690e+00,1.860159985629430635e+00,2.037603702591735400e-01
2.700000000000000000e+01,1.631032827471556312e-01,5.987037641867885840e-03,1.989229300989978078e-03,1.205066901913675118e-03,3.124361662317926176e-03,3.757991030826769441e-01,2.993518820933942920e-02,9.946146504949890388e-03,6.025334509568375588e-03,1.562180831158963001e-02,1.015748052117083078e-01,2.329868999659083784e-01,6.428970000706613064e-02,1.387919000117108226e-01,1.614000066183507442e-04,2.973770000971853733e-02,6.413143001315591896e+00,4.108355385784812769e-02,1.910170592090341302e+01,1.921116121280991607e+01,1.793179220021869691e+00,4.931423804153581614e+00,-1.891469299642716817e-01
2.800000000000000000e+01,6.454229799690751682e-03,8.558371080962408871e-05,3.204897174356820982e-05,1.825568271591424888e-05,1.408810707192387961e-04,1.875903416025493514e-02,4.279185540481204300e-04,1.602448587178410626e-04,9.127841357957124102e-05,7.044053535961939533e-04,5.070382619749024683e-03,2.027138000121340156e-01,5.842560000019147992e-02,1.158584000077098608e-01,2.459999523125588894e-04,2.816069999244064093e-02,1.180848646828721371e+01,1.434594490891651086e-01,1.877786192037316937e+01,2.098079251174321769e+01,4.756266860930443485e+00,4.320715459654408619e+00,1.097233204674130658e-02
2.900000000000000000e+01,4.165791888409249230e-03,2.001716038600121698e-04,7.436369793585063948e-05,5.551806411874234484e-05,6.414037128139821002e-05,8.120247823058387646e-03,1.000858019300060768e-03,3.718184896792531974e-04,2.775903205937117106e-04,3.207018564069910637e-04,2.194823202429232057e-03,2.269235000130720437e-01,4.918700002599507570e-02,1.529215000336989760e-01,1.281999866478145123e-04,2.464529999997466803e-02,1.083536021974307140e+01,7.369365890801261587e-01,2.102204770538278922e+01,1.913922463112593064e+01,3.945901627296010350e+00,1.222502974161938649e+00,-3.231090301279715415e-03
3.000000000000000000e+01,6.539961248402327738e-03,1.109429260071403072e-04,1.102841274375059044e-04,6.951772503728839128e-05,2.296438446138717045e-04,1.456959409561641577e-02,5.547146300357015496e-04,5.514206371875294676e-04,3.475886251864419700e-04,1.148219223069358577e-03,3.938018132923296229e-03,1.584477999713271856e-01,4.606780002359300852e-02,8.496379997814074159e-02,8.819997310638427734e-05,2.732279995689168572e-02,6.803616165952708350e+00,3.201053361339354919e-01,1.976138705161609366e+01,2.008866306299513127e+01,4.179076864286771276e+00,4.657982095935817135e+00,9.383822343140507671e-02
3.100000000000000000e+01,3.187300480499886957e-02,1.067347964057698429e-03,7.279009387147473932e-04,4.603662779137326932e-04,1.145393010864080878e-03,5.500741514409775851e-02,5.336739820288491712e-03,3.639504693573737074e-03,2.301831389568663629e-03,5.726965054320404605e-03,1.486796384724757038e-02,1.573367000091820955e-01,3.406859998358413577e-02,1.161114000133238733e-01,2.187999780289828777e-04,6.930699979420751333e-03,6.101639605301718561e+00,4.845169225801728707e-01,2.026630221405659071e+01,2.045796658532236023e+01,3.583135315814690358e+00,1.103899264281497317e+00,6.304462759475698563e-02
3.200000000000000000e+01,3.414227968207389496e-02,1.053896877553509590e-03,8.985497742913423113e-04,7.382970212436378802e-04,1.177415510246838069e-03,5.476145695515376166e-02,5.269484387767547733e-03,4.492748871456711882e-03,3.691485106218189184e-03,5.887077551234190347e-03,1.480148376539725495e-02,1.484196999808773398e-01,4.247480002231895924e-02,8.211929997196421027e-02,1.313000102527439594e-04,2.368830004706978798e-02,4.835103158639296517e+00,9.519244400733389844e-01,2.156759207026590630e+01,1.964941624725901903e+01,1.548585270404366110e+00,4.573041771581570103e+00,-4.244764029849706910e-02
3.300000000000000000e+01,3.577399323904557199e-02,1.760571464445079021e-03,6.211596393260393001e-04,4.436488014692554290e-04,7.877947434371953498e-04,6.551521903269687253e-02,8.802857322225394673e-03,3.105798196630196392e-03,2.218244007346277091e-03,3.938973717185976532e-03,1.770811999565772427e-02,1.361277000396512449e-01,3.704580001067370176e-02,8.002850000048056245e-02,8.610001532360911369e-05,1.896009995834901929e-02,1.046372440949427585e+01,3.810782099193982253e-01,2.145084854970012600e+01,1.902704608739378500e+01,3.465550649090227253e+00,2.868565772002428016e+00,8.258186456178778778e-02
3.400000000000000000e+01,1.887342021166762696e-01,5.514068855597241935e-03,1.472094165928841594e-03,9.202666881287510170e-04,1.922753162072984292e-03,5.164386309280399878e-01,2.757034427798621054e-02,7.360470829644208401e-03,4.601333440643754977e-03,9.613765810364920811e-03,1.395882877580371662e-01,1.452415999956429005e-01,5.326529999729245901e-02,6.936979998135939240e-02,1.213999930769205093e-04,2.247750002425163984e-02,4.332051961720155830e+00,3.751217049825985583e-01,1.801162276913648341e+01,1.961051712452891138e+01,4.329173079044597472e+00,1.385186435231304802e+00,-1.636032859245989401e-02
3.500000000000000000e+01,6.318021992232529527e-02,2.683147551677851714e-03,1.338952127495401413e-03,8.016982047138879793e-04,1.831970969397250662e-03,1.106269426656149718e-01,1.341573775838925814e-02,6.694760637477007066e-03,4.008491023569440113e-03,9.159854846986253962e-03,2.990137565590333252e-02,1.291370000108145177e-01,4.268989997217431664e-02,7.188659999519586563e-02,3.430999931879341602e-04,1.420889998553320765e-02,1.202958031661803417e+01,3.060142554279570715e-01,1.839182183223386957e+01,1.954847879923758924e+01,2.483036518832700601e+00,1.937901087204755735e+00,1.638980861963810765e-01
3.600000000000000000e+01,1.001726101770170768e-02,3.725105338032249800e-04,2.402213654002302991e-04,1.584625636460061725e-04,2.439780293288159609e-04,1.828182827181344672e-02,1.862552669016125009e-03,1.201106827001151549e-03,7.923128182300309165e-04,1.219890146644079859e-03,4.941398556810320565e-03,1.738421000191010535e-01,3.479370003333315253e-02,1.038696999894455075e-01,1.741999876685440540e-04,3.499800001736730337e-02,1.184506639996291533e+01,6.298335456432331281e-01,1.886077109710649680e+01,2.079893831328012155e+01,3.203552565274796038e+00,4.739269635775775313e+00,-2.877208341212073028e-02
3.700000000000000000e+01,1.908255779761235463e-02,9.930235356880861165e-04,2.680197010263371147e-04,1.743146323488339519e-04,4.419666285927725769e-04,3.587231878220423914e-02,4.965117678440430365e-03,1.340098505131685682e-03,8.715731617441697596e-04,2.209833142963862993e-03,9.695935309332206695e-03,1.602871999493800104e-01,6.033549999119713902e-02,6.974050001008436084e-02,1.390000106766819954e-04,3.006329998606815934e-02,1.258608079825512505e+01,8.158573504573909396e-01,2.028679797052233980e+01,2.094036624157368109e+01,4.140203470356633275e+00,1.452889780933583896e+00,-1.511223862019281661e-01
3.800000000000000000e+01,1.416910789140351200e-02,2.922137222760757430e-04,2.465391621661866669e-04,1.466131259868667729e-04,4.741570363730113267e-04,3.097224184239736472e-02,1.461068611380378661e-03,1.232695810830933443e-03,7.330656299343338376e-04,2.370785181865056688e-03,8.371492657392809802e-03,1.457233999972231686e-01,4.470919998129829764e-02,8.625180000672116876e-02,1.195000368170440197e-04,1.463699998566880822e-02,1.384242304122045653e+01,2.902809828729660535e-01,2.015213238839256604e+01,1.868042929711037203e+01,2.964574899578960476e+00,3.693035389283632952e+00,1.386149429837148506e-01
3.900000000000000000e+01,1.146511703150153135e-03,6.468475963948971811e-05,2.476092168720108220e-05,9.712709721027620253e-06,2.437067318559727502e-05,1.956661512525338306e-03,3.234237981974486041e-04,1.238046084360054178e-04,4.856354860513809957e-05,1.218533659279863717e-04,5.288663819835746687e-04,1.285318000009283423e-01,3.317000000970438123e-02,8.173959999112412333e-02,1.030000275932252407e-04,1.351329998578876257e-02,1.188415908619121986e+01,9.339659768615611313e-01,1.931260129763138522e+01,2.054372089190122352e+01,2.157894446766506213e+00,2.278341387260997664e+00,5.345937323078425729e-02
4.000000000000000000e+01,5.476922298286190233e-02,1.556798811322090970e-03,1.215456881411859690e-03,8.085713572908685568e-04,2.599273587746179885e-03,8.830775970107988815e-02,7.783994056610454848e-03,6.077284407059298232e-03,4.042856786454342675e-03,1.299636793873090029e-02,2.386871979400690888e-02,1.170138000161387026e-01,3.882679995149374008e-02,6.844559998717159033e-02,1.882000360637903214e-04,9.546199988108128309e-03,1.558464843129380029e+01,1.978714426347838798e-02,2.106607540922317057e+01,1.819412388942510717e+01,1.094264187883480677e+00,2.171451599708738023e+00,-1.334615940949907820e-01
4.100000000000000000e+01,1.555417534000464175e-01,4.295466585680965052e-03,1.444470230914899614e-03,8.780398209897169112e-04,2.113608170436542810e-03,4.139396835197929336e-01,2.147733292840482699e-02,7.222351154574498285e-03,4.390199104948584556e-03,1.056804085218271405e-02,1.118838293599357936e-01,1.192939000320620835e-01,3.096649999497458339e-02,7.874149997951462865e-02,1.533000031486153603e-04,9.424699994269758463e-03,9.526587669006698178e+00,5.696800783291227077e-01,1.881095773871755483e+01,1.856048896377873092e+01,4.471339913224099405e+00,2.708710617219970640e+00,-1.228452186151581527e-01
4.200000000000000000e+01,1.778994087548618486e-01,5.351015168536685240e-03,1.420994534348108589e-03,8.785785871142560597e-04,1.996952137573660118e-03,4.797129854128485138e-01,2.675507584268342620e-02,7.104972671740542728e-03,4.392892935571279973e-03,9.984760687868301024e-03,1.296617066169983012e-01,1.387715999735519290e-01,4.677499999525025487e-02,7.226129999617114663e-02,1.117999781854450703e-04,1.961510005639865994e-02,4.279727336187815645e+00,2.161104139131060919e-01,1.889237836945540039e+01,1.843569225251635757e+01,4.305645826084790073e+00,1.625679036121208565e+00,3.897538548252282853e-02
4.300000000000000000e+01,1.173303888813928032e-02,4.373496706374616506e-04,2.148492039618774463e-05,1.175598105042668549e-05,1.722591583528839657e-05,3.438510652491141156e-02,2.186748353187308036e-03,1.074246019809387231e-04,5.877990525213342744e-05,8.612957917644198283e-05,9.293956448542457435e-03,1.297845999943092465e-01,3.852180001558735967e-02,7.714330003364011645e-02,1.535000046715140343e-04,1.395940000656992197e-02,1.406609308473102971e+01,3.948746769369934073e-01,2.108232359056555794e+01,1.869019163413782536e+01,3.440851237681882058e+00,3.744711335304857336e+00,3.571886999732309942e-02
4.400000000000000000e+01,4.056054383238400125e-03,5.953656648804385909e-05,4.321716533071271257e-05,3.598591939005023826e-05,2.475799592773400126e-04,7.859909570998708378e-03,2.976828324402193090e-04,2.160858266535635561e-04,1.799295969502511981e-04,1.237899796386700063e-03,2.124456330807665810e-03,1.262815999798476696e-01,3.883380000479519367e-02,7.254690001718699932e-02,1.643000287003815174e-04,1.473099994473159313e-02,1.128473844154656724e+01,5.790658822931132876e-01,2.154558681307007717e+01,1.878961264368412643e+01,1.860016275178417944e+00,3.517111176508267878e+00,-1.186980354784372416e-01
4.500000000000000000e+01,5.340650472129979121e-02,2.628596911563447526e-03,1.068588329772725276e-03,7.175803051485961674e-04,1.525765593188885055e-03,8.769778277062412197e-02,1.314298455781723676e-02,5.342941648863626380e-03,3.587901525742980945e-03,7.628827965944425492e-03,2.370384902293152032e-02,1.255205000052228570e-01,3.614869999000802636e-02,7.279349997406825423e-02,9.099999442696571350e-05,1.648160000331699848e-02,8.595634123627480250e+00,2.078743477106292370e-01,2.123697020968385374e+01,1.940756490228197606e+01,1.825382532652156220e+00,4.989869082921556398e+00,1.253913572973031076e-01
4.600000000000000000e+01,1.242124373658184122e-01,5.705854967855405850e-03,1.177516476422241264e-03,4.818228195060699067e-04,2.885773091312043327e-03,2.699232433453238045e-01,2.852927483927703012e-02,5.887582382111206103e-03,2.409114097530349642e-03,1.442886545656021577e-02,7.295760059033960798e-02,1.132497999933548272e-01,3.575829998590052128e-02,6.568579998565837741e-02,7.430004188790917397e-05,1.172660000156611204e-02,4.274290116924650995e+00,9.756909355218466029e-01,1.924852879422699203e+01,1.839719915959147301e+01,1.009790011522118114e+00,4.483785474959629980e+00,1.718578901566321648e-01
4.700000000000000000e+01,2.357695069512420055e-02,1.343728935933709420e-03,3.971040433342083579e-04,2.410504840929168530e-04,5.468439893068860686e-04,4.045028068548250227e-02,6.718644679668547316e-03,1.985520216671041952e-03,1.205252420464584346e-03,2.734219946534430234e-03,1.093331343178559692e-02,1.294471999863162637e-01,3.914730000542476773e-02,7.808579999255016446e-02,1.997000072151422501e-04,1.200810004957020283e-02,1.238159927463092025e+01,8.839194843255734346e-01,2.046651372701335703e+01,2.034408447969166644e+01,1.365278025786586191e+00,3.041872035048179601e+00,-3.737887211702256574e-02
