evaluation,objective,C 1s_raw,La 4d_raw,O 1s_raw,Ti 2p_raw,reflectivity_raw,C 1s_weighted,La 4d_weighted,O 1s_weighted,Ti 2p_weighted,reflectivity_weighted,objective_total_seconds,reflectivity_simulation_seconds,rocking_curve_simulation_seconds,scoring_seconds,stack_seconds,carbon_thickness,carbon_roughness_fraction,lno_thickness,sto_thickness,superlattice_roughness,substrate_roughness,angle_offset
4.300000000000000000e+01,6.996280897109230512e-02,3.521384329017608530e-03,1.119761652624360953e-03,6.870852838273884978e-04,1.385795919798620077e-03,1.346429743133057133e-01,1.760692164508804308e-02,5.598808263121804983e-03,3.435426419136942272e-03,6.928979598993099953e-03,3.639267304475241743e-02,9.121749998303130269e-02,2.999470004579052329e-02,5.354360002093017101e-02,1.521999947726726532e-04,7.520600047428160906e-03,8.756963226880188245e+00,4.626589268608916755e-02,1.876749991978128662e+01,2.077714500149274812e+01,3.524060216100649789e+00,4.372128357072966764e+00,-1.965564706526274907e-01
4.400000000000000000e+01,9.360670544395084669e-02,4.509903206928023330e-03,1.366058912590128755e-03,9.181696033266899693e-04,1.962813847693218455e-03,1.843277420377743281e-01,2.254951603464011578e-02,6.830294562950643342e-03,4.590848016633449630e-03,9.814069238466092276e-03,4.982197759126055087e-02,1.161869000061415136e-01,3.178259998094290495e-02,7.532709999941289425e-02,8.400005754083395004e-05,8.987499983049929142e-03,1.484439358260264719e+01,3.307981352823733956e-01,2.170836341889530985e+01,2.077165892400919489e+01,1.523713177443247968e+00,2.982778503512158785e+00,-2.025400059114321749e-01
4.500000000000000000e+01,9.530163377072069231e-03,2.030037071462357135e-04,3.277468433434284193e-04,2.146349883883110073e-04,4.280243304328899194e-04,1.355252382014374667e-02,1.015018535731178513e-03,1.638734216717142042e-03,1.073174941941555010e-03,2.140121652164449651e-03,3.663114030517744448e-03,1.098584000137634575e-01,3.254809998907148838e-02,5.865050002466887236e-02,8.259998867288231850e-05,1.856880000559613109e-02,1.318665091912106568e+01,1.736824911318977371e-01,1.887310046339386105e+01,1.999294422277077743e+01,1.196520681704760669e+00,3.382151731211323842e+00,1.636455633673945531e-01
4.600000000000000000e+01,6.246833261850241736e-02,2.741177224206638521e-03,1.162501937637554000e-03,7.512289772214868341e-04,2.143696966608867657e-03,1.053508775347476167e-01,1.370588612103319261e-02,5.812509688187770217e-03,3.756144886107434279e-03,1.071848483304433872e-02,2.847530709012968328e-02,9.913059999234974384e-02,3.058040002360939980e-02,5.985360004706308246e-02,8.909997995942831039e-05,8.602500020060688257e-03,1.111290598414537278e+01,9.917543802880339765e-01,2.074497182128663653e+01,1.884741303604112872e+01,2.063231111557368713e+00,1.135513323286310161e+00,-2.046967590288765737e-01
4.700000000000000000e+01,1.234982875521372370e-01,3.508151285268301320e-03,1.988005977499767481e-03,1.216419461631439722e-03,3.394015043317055030e-03,2.699518352955282419e-01,1.754075642634150833e-02,9.940029887498837841e-03,6.082097308157198394e-03,1.697007521658527515e-02,7.296532871355441985e-02,9.762389998650178313e-02,2.894510002806782722e-02,6.073979998473078012e-02,8.389999857172369957e-05,7.850399997550994158e-03,1.515404569548192271e+01,6.505021004563280584e-01,1.920649790252970135e+01,1.832609775629916271e+01,1.361848324330571014e+00,4.291399525488829525e+00,-3.047864809256167762e-02
4.800000000000000000e+01,1.617324717644940194e-02,1.698280222307650515e-03,5.481123855395554807e-05,8.122715003239987458e-05,1.960576322184053369e-04,2.227741340697342656e-02,8.491401111538253443e-03,2.740561927697777404e-04,4.061357501619993729e-04,9.802881610920266033e-04,6.021365960887343528e-03,1.144040999934077263e-01,3.371879999758675694e-02,7.230960001470521092e-02,1.144999987445771694e-04,8.255699998699128628e-03,7.734622933828794622e+00,9.910891453825555475e-01,1.949802127210941904e+01,1.998848537828360961e+01,1.449914813255311241e+00,1.133121626006251326e+00,6.349204151977394517e-02
4.900000000000000000e+01,1.467457288297014696e-02,3.711974808406876100e-04,6.527621113734296393e-05,3.691716592356524424e-05,1.776713112074545956e-04,4.224815811938847920e-02,1.855987404203437996e-03,3.263810556867148332e-04,1.845858296178262280e-04,8.883565560372729507e-04,1.141926203742489425e-02,1.089596999809145927e-01,3.339589998358860612e-02,6.332050001947209239e-02,9.300000965595245361e-05,1.214529998833313584e-02,8.082592818174475724e+00,2.691314816966213219e-01,1.877767570668290631e+01,1.999780575804576799e+01,4.967066054668015873e+00,3.649375399329152003e+00,2.003360244453616379e-01
5.000000000000000000e+01,5.416239774695057879e-02,1.211856075209604908e-03,6.895497518919838087e-04,4.287719770331248066e-04,9.884075623483243311e-04,1.389968057880725527e-01,6.059280376048024538e-03,3.447748759459919043e-03,2.143859885165624087e-03,4.942037811741621656e-03,3.756947091453539250e-02,1.003851999994367361e-01,3.075979999266564846e-02,5.717580002965405583e-02,9.109999518841505051e-05,1.235340000130236149e-02,1.567591855420266889e+01,1.941901093385131616e-01,1.806145275442932885e+01,1.980546873625136683e+01,4.653436832980306193e+00,4.447343283280339676e+00,2.159912068856526535e-01
5.100000000000000000e+01,1.633675520686156679e-01,4.830215275834732341e-03,1.251829926972978504e-03,7.765819887580768625e-04,1.681464408754618179e-03,4.464353697500345608e-01,2.415107637917366171e-02,6.259149634864892738e-03,3.882909943790384313e-03,8.407322043773091114e-03,1.206670940670136472e-01,9.345010004471987486e-02,2.731740003218874335e-02,5.545129999518394470e-02,1.069999998435378075e-04,1.056900003459304571e-02,4.398015412184393291e+00,9.162574739082340880e-01,1.842616432502143198e+01,1.867814021161821358e+01,4.803768479092024535e+00,4.312374066899510083e+00,1.843122443908969954e-01
5.200000000000000000e+01,6.427200137436192562e-02,2.007541288833422730e-03,1.086190804853696392e-03,6.450887555525533978e-04,1.792201769697745204e-03,1.354725095903431265e-01,1.003770644416711322e-02,5.430954024268482179e-03,3.225443777762767097e-03,8.961008848488726669e-03,3.661688827967483212e-02,1.005133999860845506e-01,3.144160000374540687e-02,6.027900002663955092e-02,1.024999655783176422e-04,8.685800014063715935e-03,1.500617796410652005e+01,4.711977619208800316e-01,1.993370779412861893e+01,1.809522443970099559e+01,3.978479983678674614e+00,2.762676439983641874e+00,6.010690919283573352e-02
5.300000000000000000e+01,1.566732990682123405e-01,5.098415610063178165e-03,1.953420836568707953e-03,1.348247683538758047e-03,3.012414317684571942e-03,3.685328441992536397e-01,2.549207805031589169e-02,9.767104182843539331e-03,6.741238417693790237e-03,1.506207158842285884e-02,9.961080682893624916e-02,1.202284999890252948e-01,3.332930000033229589e-02,7.146250002551823854e-02,9.489996591582894325e-05,1.533609995385631919e-02,9.347671772093960385e+00,7.006321904745960172e-01,2.199500824851857672e+01,2.127863478492657734e+01,3.700179383548976020e+00,2.355022362011726322e+00,9.068015117252109514e-02
5.400000000000000000e+01,1.218322022504950142e-01,5.155687574766563280e-03,1.964519963896568539e-03,1.259527318553350450e-03,3.013320912146657139e-03,2.399899422305317442e-01,2.577843787383281640e-02,9.822599819482842262e-03,6.297636592766752035e-03,1.506660456073328526e-02,6.486692340367931908e-02,1.247690999880433083e-01,4.596919997129589319e-02,6.458629999542608857e-02,1.462000072933733463e-04,1.405870000598952174e-02,9.660324341904283685e+00,8.072745158298323676e-02,2.099981315411608662e+01,2.067878839900973631e+01,1.091065444659987893e+00,1.257439622204745255e+00,1.528278638331642125e-01
5.500000000000000000e+01,1.997999735447977473e-02,7.578656290273224532e-04,3.623543303973200788e-04,2.122143442759827337e-04,5.679883028763631604e-04,3.876531706905508162e-02,3.789328145136612157e-03,1.811771651986600340e-03,1.061071721379913723e-03,2.839941514381815694e-03,1.047788432159483217e-02,1.028934000059962273e-01,3.065680002328008413e-02,6.117790000280365348e-02,9.600003249943256378e-05,1.095480000367388129e-02,1.139031300280966796e+01,5.020768717487436028e-01,1.997009944084323507e+01,1.894279691406337562e+01,3.802413712605766438e+00,4.472472867764010651e+00,8.066591747738099949e-02
5.600000000000000000e+01,3.588020460574797149e-02,1.597320736928837777e-03,6.131707554357486911e-04,4.117171627745163883e-04,9.042034861333177534e-04,6.751316033557469565e-02,7.986603684644188669e-03,3.065853777178743564e-03,2.058585813872582104e-03,4.521017430666588767e-03,1.824814389938586578e-02,1.069266999838873744e-01,3.158110001822933555e-02,6.616360001498833299e-02,7.989996811375021935e-05,9.096800000406801701e-03,1.108997124304909576e+01,1.296050043646204408e-01,2.099906459953200155e+01,2.052029578287668343e+01,4.187246315181495149e+00,2.437456502343892772e+00,-1.349549050660533711e-01
5.700000000000000000e+01,7.202143377807578017e-03,1.511086804814119726e-04,7.917516927232567568e-05,6.610409714728444160e-05,3.627365920466770421e-04,1.445306211330116969e-02,7.555434024070598357e-04,3.958758463616283648e-04,3.305204857364222215e-04,1.813682960233385265e-03,3.906520683069082331e-03,9.890300000552088022e-02,3.031440003542229533e-02,5.541479995008558035e-02,8.130003698170185089e-05,1.308640005299821496e-02,1.022335385750584358e+01,2.083717626429027261e-02,2.175617724104695228e+01,1.899198801238052425e+01,1.479455151450637995e+00,2.213857363518513033e+00,-2.170107259659860843e-01
5.800000000000000000e+01,3.621388740203387857e-02,2.921854735281867715e-03,1.508815614240889211e-04,8.662156603146400566e-05,2.819773067520012829e-04,7.032150383580609843e-02,1.460927367640933901e-02,7.544078071204446054e-04,4.331078301573200147e-04,1.409886533760006415e-03,1.900721155458677189e-02,9.741819999180734158e-02,3.036899998551234603e-02,5.639070004690438509e-02,9.929999941959977150e-05,1.055339997401461005e-02,5.643978738520275762e+00,8.882980769740325133e-01,1.846320766008019731e+01,2.146058978584826349e+01,1.516388371855173833e+00,4.645037187358214581e+00,-6.685027827597170291e-02
5.900000000000000000e+01,7.326112925735275838e-02,3.061745495246850305e-03,1.103729760962433599e-03,6.683183002582272379e-04,1.420838044722542081e-03,1.553440531207581632e-01,1.530872747623425109e-02,5.518648804812167560e-03,3.341591501291136298e-03,7.104190223612710624e-03,4.198797125140248804e-02,1.103531999979168177e-01,2.720599999884143472e-02,7.121079997159540653e-02,4.074000171385705471e-04,1.152350002666935325e-02,1.013341788639652918e+01,7.268885078097390151e-01,1.818577017370575177e+01,2.009106494923567610e+01,3.952723318309535383e+00,2.989338345112916073e+00,6.243045684551634666e-02
6.000000000000000000e+01,1.169276360221573226e-02,7.556535446794218017e-04,7.180999070944391505e-05,4.248499118457406897e-05,9.990931878783941003e-05,2.531899053990672999e-02,3.778267723397108792e-03,3.590499535472195481e-04,2.124249559228703313e-04,4.995465939391971043e-04,6.843474375409336861e-03,1.176683999947272241e-01,3.384629997890442610e-02,6.851419998565688729e-02,8.590001380071043968e-05,1.521529996534809470e-02,7.389284870400210536e+00,8.522377640737160975e-01,2.028986763636873647e+01,2.038151428663236331e+01,3.999961529131686788e+00,1.918364236406015388e+00,-2.106046543652709824e-01
6.100000000000000000e+01,3.729441801876826664e-03,6.544428392502334971e-05,8.110608170046570736e-05,5.739256156018413175e-05,1.279764243145473340e-04,7.657862691198743729e-03,3.272214196251167621e-04,4.055304085023285097e-04,2.869628078009206452e-04,6.398821215727367243e-04,2.069845044375723860e-03,1.129517999943345785e-01,2.916079998249188066e-02,7.402400003047659993e-02,9.689992293715476990e-05,9.665400022640824318e-03,9.526776068803446407e+00,2.614380129442466782e-01,2.086332860805525158e+01,1.923755847329361757e+01,4.678543430192503294e+00,3.089208430958708895e+00,-1.137928132966337103e-02
6.200000000000000000e+01,6.425261666779957803e-02,3.276708163954941341e-03,1.240369527462588210e-03,7.268974839030916454e-04,1.831432791001138746e-03,1.068317665332288446e-01,1.638354081977470844e-02,6.201847637312941051e-03,3.634487419515458444e-03,9.157163955005693731e-03,2.887557683619078330e-02,1.121284000109881163e-01,3.687100001843646169e-02,6.775280000874772668e-02,8.290004916489124298e-05,7.416599954012781382e-03,1.202771782968919645e+01,9.134016823758480674e-01,2.007462811877003261e+01,2.132245201490387387e+01,1.526037229340704737e+00,1.012527252505345476e+00,-1.181855381156027285e-02
6.300000000000000000e+01,1.704575825301870851e-01,4.862272747744460916e-03,1.800275500014728242e-03,1.154265960007410828e-03,2.654435709555721164e-03,4.369427526891128677e-01,2.431136373872230458e-02,9.001377500073641860e-03,5.771329800037054356e-03,1.327217854777860626e-02,1.181013329435754849e-01,9.993890003534033895e-02,3.078799997456371784e-02,5.990320001728832722e-02,8.819997310638427734e-05,9.154600033070892096e-03,1.305051054827200296e+01,5.467028087187286722e-01,2.042458873872925551e+01,2.177864689616635019e+01,4.462026050282677403e+00,1.499017785364272548e+00,1.930774280982222035e-01
6.400000000000000000e+01,1.197691391520830373e-01,3.288892927511502355e-03,1.314920963367265105e-03,7.967565787430476529e-04,1.901296813655652205e-03,3.080385842306143651e-01,1.644446463755751264e-02,6.574604816836325527e-03,3.983782893715238048e-03,9.506484068278260591e-03,8.325980273569570655e-02,1.242207000032067299e-01,4.153590003261342645e-02,6.918109999969601631e-02,3.106999793089926243e-04,1.318639999954029918e-02,1.267539839723188955e+01,7.967480137590639000e-01,1.816282260625119349e+01,1.903547958013449914e+01,4.572984411304380714e+00,4.756240684372763816e+00,3.398167450688605040e-02
6.500000000000000000e+01,6.788355719882982475e-02,3.429831645794114738e-03,1.130388284802564310e-03,7.371841597129111853e-04,1.687350252159892147e-03,1.219422257104145063e-01,1.714915822897057282e-02,5.651941424012821985e-03,3.685920798564556143e-03,8.436751260799461166e-03,3.295978548648240830e-02,1.144872000440955162e-01,3.495960001600906253e-02,6.428619998041540384e-02,9.370001498609781265e-05,1.514239999232813716e-02,1.284058559899182228e+01,8.448331076152768571e-01,2.115840482702069636e+01,2.132858509505759059e+01,3.047863490195866110e+00,2.708459075376699943e+00,-2.230249664926308717e-01
6.600000000000000000e+01,4.860781595054094323e-02,2.376690743022372675e-03,4.155901265995439148e-04,2.657800131643442009e-04,6.386329451507117986e-04,1.114518751857404566e-01,1.188345371511186424e-02,2.077950632997719628e-03,1.328900065821720950e-03,3.193164725753558884e-03,3.012434681085607649e-02,1.005913999979384243e-01,2.949190000072121620e-02,6.132829998387023807e-02,8.149998029693961143e-05,9.684499993454664946e-03,5.970884345471215937e+00,4.217668361223972928e-01,2.049697860601986577e+01,1.866099308041503235e+01,4.891200420982229069e+00,1.672536939224370744e+00,-2.395559221846738085e-02
6.700000000000000000e+01,1.406057775008874300e-01,4.244922596497963801e-03,1.446968904042797953e-03,8.868156778811280743e-04,2.318308235092903305e-03,3.556204014886377163e-01,2.122461298248981901e-02,7.234844520213989764e-03,4.434078389405640697e-03,1.159154117546451652e-02,9.612070043331347180e-02,9.852059994591400027e-02,2.944720000959932804e-02,5.907469999510794878e-02,8.930003968998789787e-05,9.904800041113048792e-03,9.770227527735094952e+00,7.833674836635319549e-02,1.981855078866011510e+01,1.807448055852158575e+01,4.014853000880751033e+00,4.151629547954614807e+00,-2.225432076250577484e-01
6.800000000000000000e+01,1.294916766507087959e-02,3.229364143284933482e-04,2.296663178325774560e-04,9.594743561091080856e-05,3.862749510684953700e-04,2.876553718781499347e-02,1.614682071642466795e-03,1.148331589162887361e-03,4.797371780545540564e-04,1.931374755342476959e-03,7.775042070868494470e-03,1.243652999983169138e-01,3.450359997805207968e-02,8.187480003107339144e-02,8.959998376667499542e-05,7.892200024798512459e-03,6.545356331163290520e+00,5.209874723320373491e-01,1.866430245250508335e+01,2.151061014713523534e+01,1.837853175035708331e+00,2.302129935849274389e+00,6.695641752095582433e-02
6.900000000000000000e+01,8.308713997101718762e-02,3.414932961508031044e-03,1.286440021109647907e-03,8.624411147090945773e-04,1.831442673856387973e-03,1.705976037493996678e-01,1.707466480754015609e-02,6.432200105548239316e-03,4.312205573545472778e-03,9.157213369281939214e-03,4.611085611510138543e-02,1.309273000224493444e-01,3.694030002225190401e-02,8.068940002704039216e-02,1.651000347919762135e-04,1.312529999995604157e-02,1.136948559954226745e+01,9.110574015378092305e-01,2.190293743941900928e+01,1.916419686209238193e+01,4.754346520285060329e+00,4.073446696503577158e+00,1.015024048528768708e-01
7.000000000000000000e+01,1.324215326950294869e-01,5.267785717580754888e-03,1.419008221543015952e-03,8.593713588306163120e-04,1.941375257658309577e-03,3.144170150537025088e-01,2.633892858790377531e-02,7.095041107715079759e-03,4.296856794153081777e-03,9.706876288291548319e-03,8.498382991696599997e-02,1.126011000014841557e-01,3.247440000995993614e-02,6.537040002876892686e-02,8.879997767508029938e-05,1.466260000597685575e-02,5.676564291969366849e+00,7.672982606071850897e-01,1.871763681295135484e+01,1.975558577433459817e+01,3.661841715364673622e+00,4.933153702395202345e+00,-9.103378927147878774e-02
7.100000000000000000e+01,3.760787674719124479e-02,1.579811795148507560e-03,2.155060406124435768e-04,1.054382483054632430e-04,3.892790874066195104e-04,9.677636607437463401e-02,7.899058975742537583e-03,1.077530203062217803e-03,5.271912415273162554e-04,1.946395437033097498e-03,2.615770088982607641e-02,1.097764000296592712e-01,3.222860000096261501e-02,6.458280002698302269e-02,2.214999403804540634e-04,1.273780001793056726e-02,1.594766440874761848e+01,1.517950497945635135e-01,1.865459705190062323e+01,2.155716025189306251e+01,2.980902608604783399e+00,4.222422809206867633e+00,6.142425547280594422e-02
7.200000000000000000e+01,1.636880454792661449e-02,3.888025088830529877e-04,6.065726011417177090e-05,3.655653955879524649e-05,1.930556547072594087e-04,4.799821061797933386e-02,1.944012544415264993e-03,3.032863005708588341e-04,1.827826977939762325e-04,9.652782735362970979e-04,1.297344473161021750e-02,1.203509999904781580e-01,3.662480000639334321e-02,7.297669997205957770e-02,8.810003055259585381e-05,1.065579999703913927e-02,1.600000000000000000e+01,1.000000000000000000e+00,1.876586061185961185e+01,2.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000000e-01
7.300000000000000000e+01,9.063552730109902117e-03,2.598560162793693324e-04,1.635337265629312599e-04,8.685417274859203449e-05,3.275810501161206920e-04,1.803405509501139481e-02,1.299280081396846608e-03,8.176686328146562724e-04,4.342708637429601860e-04,1.637905250580603406e-03,4.874427901574835374e-03,1.227497999789193273e-01,3.430739999748766422e-02,7.315940002445131540e-02,9.129999671131372452e-05,1.517989998683333397e-02,4.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.946164080639445260e+01,5.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.400000000000000000e+01,5.123262675610764511e-02,1.046312396443657396e-03,4.748043865372715403e-04,2.827195258229136545e-04,7.721984136334155866e-04,1.418936266967579241e-01,5.231561982218286763e-03,2.374021932686357864e-03,1.413597629114568327e-03,3.860992068167078042e-03,3.835245314392135563e-02,1.228605000069364905e-01,3.091659996425732970e-02,7.489840005291625857e-02,9.340001270174980164e-05,1.694609998958185315e-02,1.600000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
7.500000000000000000e+01,1.089775812156923603e-02,1.989614385144039554e-04,4.664325658364955741e-05,2.381658716587112075e-05,1.420399371715520592e-04,3.270726372241122143e-02,9.948071925720198584e-04,2.332162829182477871e-04,1.190829358293556004e-04,7.101996858577602420e-04,8.840452024391851765e-03,1.016344000236131251e-01,2.823960001114755869e-02,6.382900004973635077e-02,9.950000094249844551e-05,9.458799962885677814e-03,1.346021114854616663e+01,0.000000000000000000e+00,1.984966565961347484e+01,2.102896795357438720e+01,5.000000000000000000e+00,4.705386412171336907e+00,-2.500000000000000000e-01
7.600000000000000000e+01,8.072547651584049966e-03,3.885814297149170092e-05,1.584631783553692010e-04,7.855768712900683751e-05,3.735588708740238996e-04,1.785251077250392740e-02,1.942907148574585046e-04,7.923158917768459777e-04,3.927884356450341875e-04,1.867794354370119498e-03,4.825358254934591744e-03,1.113290999783203006e-01,3.586090001044794917e-02,6.266049999976530671e-02,4.278999404050409794e-04,1.237289997516199946e-02,9.220475878981989837e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,1.563299315090883379e+00,2.182915424214959543e-02
7.700000000000000000e+01,2.162238009458092650e-02,6.315619715562576387e-04,4.840679909850300645e-04,2.917260647193576045e-04,6.960944428175570029e-04,4.108594682694084038e-02,3.157809857781287977e-03,2.420339954925150323e-03,1.458630323596788077e-03,3.480472214087784906e-03,1.110512774418991391e-02,9.625869995215907693e-02,2.891779999481514096e-02,5.847340001491829753e-02,1.580999232828617096e-04,8.702400024048984051e-03,9.558024847186985085e+00,0.000000000000000000e+00,1.901423285133223473e+01,2.031097529613346708e+01,5.000000000000000000e+00,3.737524601403324542e+00,2.500000000000000000e-01
7.800000000000000000e+01,2.208530088159479585e-02,3.217227222144309804e-04,4.082509421837821409e-04,2.162503086626783410e-04,8.195878029219131862e-04,4.904448346315230106e-02,1.608613611072154956e-03,2.041254710918910704e-03,1.081251543313391759e-03,4.097939014609566256e-03,1.325624200168077152e-02,1.414893000037409365e-01,4.537379997782409191e-02,8.682989998487755656e-02,9.159999899566173553e-05,9.187099989503622055e-03,4.000000000000000000e+00,1.000000000000000000e+00,1.979453374342633509e+01,2.200000000000000000e+01,5.000000000000000000e+00,2.019885672663889409e+00,-2.500000000000000000e-01
7.900000000000000000e+01,3.300954249239346910e-02,7.433657171879299837e-04,4.527966135317961069e-04,3.024347239236033799e-04,5.831354077245142322e-04,8.361709858098080594e-02,3.716828585939649810e-03,2.263983067658980643e-03,1.512173619618016954e-03,2.915677038622571052e-03,2.260088018055424891e-02,1.066771000041626394e-01,3.217500000027939677e-02,6.683530000736936927e-02,1.508999848738312721e-04,7.510299968998879194e-03,1.600000000000000000e+01,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,4.516276831712217721e+00,2.353675163493623490e+00,-1.945495888929746342e-01
8.000000000000000000e+01,1.129366555286290957e-02,5.693240270320337965e-04,1.477953541191783848e-05,1.639128251934340229e-05,1.376962498213635922e-05,3.042042950056466841e-02,2.846620135160168874e-03,7.389767705958919409e-05,8.195641259671701821e-05,6.884812491068180288e-05,8.222343203135753023e-03,9.297270001843571663e-02,2.876200003083795309e-02,5.249830003594979644e-02,7.679994450882077217e-05,1.162860001204535365e-02,6.255824334850286661e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.088362310579293535e+01,2.844638505908293258e+00,1.753625478588711761e+00,2.500000000000000000e-01
8.100000000000000000e+01,7.285659699375597251e-03,3.943323735897477926e-04,7.420193643556499924e-05,5.135855506875147231e-05,8.331756956947916149e-05,1.579638450168201549e-02,1.971661867948738909e-03,3.710096821778250233e-04,2.567927753437573412e-04,4.165878478473958074e-04,4.269607526057880333e-03,1.065398000064305961e-01,3.549570002360269427e-02,6.294530001468956470e-02,9.719992522150278091e-05,7.994599989615380764e-03,4.000000000000000000e+00,0.000000000000000000e+00,2.144764309611775843e+01,1.940546951906406647e+01,3.377330994849975898e+00,5.000000000000000000e+00,-1.266392118131505762e-01
8.200000000000000000e+01,1.338940366200557126e-02,4.579665809035063677e-04,7.259249017363530922e-05,2.939325438526492934e-05,2.760907007323177599e-04,3.407148832693170787e-02,2.289832904517531947e-03,3.629624508681765461e-04,1.469662719263246399e-04,1.380453503661588800e-03,9.209188531031949412e-03,1.161047000205144286e-01,4.115110001293942332e-02,6.249849998857825994e-02,9.099999442696571350e-05,1.235839998116716743e-02,4.000000000000000000e+00,0.000000000000000000e+00,2.050811686079761742e+01,2.082660056806567184e+01,5.000000000000000000e+00,3.997390163172537036e+00,-2.500000000000000000e-01
8.300000000000000000e+01,5.049916280233025800e-03,2.320441966901747434e-04,1.662332472849843449e-05,1.152884202658056171e-05,6.468680591510062917e-05,1.267341825376596363e-02,1.160220983450873690e-03,8.311662364249217583e-05,5.764421013290281027e-05,3.234340295755031187e-04,3.425500433431253721e-03,1.001942000002600253e-01,2.934200002346187830e-02,6.349029997363686562e-02,1.292999950237572193e-04,7.225300010759383440e-03,1.299550438553083609e+01,0.000000000000000000e+00,1.986824281971409079e+01,1.921866718794130691e+01,1.697913917374274995e+00,5.000000000000000000e+00,2.017731804276359786e-01
8.400000000000000000e+01,1.755199391723381852e-02,6.242666733720302844e-04,2.059808193913821139e-04,1.139755193114852587e-04,3.971906563797850077e-04,4.012326969836738089e-02,3.121333366860151205e-03,1.029904096956910488e-03,5.698775965574262798e-04,1.985953281898925147e-03,1.084492557496040573e-02,9.789969999110326171e-02,2.852160000475123525e-02,5.866360000800341368e-02,8.409994188696146011e-05,1.062489999458193779e-02,1.362283200985828024e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,5.000000000000000000e+00,2.895159656750293298e+00,3.225066333639831084e-02
8.500000000000000000e+01,8.287451773555167336e-03,4.586533056061236876e-04,6.434836881005148322e-05,3.750527708586795685e-05,8.940575665437297580e-05,1.863881378222588536e-02,2.293266528030618329e-03,3.217418440502574297e-04,1.875263854293397910e-04,4.470287832718648790e-04,5.037888232773087178e-03,1.113110000151209533e-01,3.332489996682852507e-02,6.502089998684823513e-02,9.460002183914184570e-05,1.286409999011084437e-02,4.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.887973002407683509e+01,4.344980100331031991e+00,1.328216731146149243e+00,-1.555822226634802075e-01
8.600000000000000000e+01,9.087936296898382199e-03,3.356583077189387808e-04,2.317699533336714957e-04,7.979604708535260470e-05,3.211647850327265723e-04,1.570900916500138703e-02,1.678291538594693958e-03,1.158849766668357479e-03,3.989802354267629964e-04,1.605823925163632915e-03,4.245990831044934091e-03,9.893939999165013433e-02,3.304650000063702464e-02,5.781119997845962644e-02,8.550001075491309166e-05,7.991000020410865545e-03,9.701630691939030271e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.064972440323065817e-02
8.700000000000000000e+01,1.860286421952156780e-02,1.231709494099650403e-03,8.473326838061813406e-05,7.185800390215937308e-05,4.279848875944564980e-04,3.522671869736797995e-02,6.158547470498251797e-03,4.236663419030906432e-04,3.592900195107968518e-04,2.139924437972282652e-03,9.521435949637144930e-03,1.127129999804310501e-01,3.555760002927854657e-02,6.701679999241605401e-02,9.340001270174980164e-05,1.003860001219436526e-02,4.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.891045906275484967e+01,1.000000000000000000e+00,5.000000000000000000e+00,-2.500000000000000000e-01
8.800000000000000000e+01,4.242595819515795202e-02,1.732225153366718194e-03,9.717577314816643703e-04,7.072655654683178937e-04,1.343231311916739034e-03,6.901308716460281822e-02,8.661125766833591838e-03,4.858788657408321526e-03,3.536327827341589469e-03,6.716156559583695389e-03,1.865355938399075597e-02,1.054451999953016639e-01,3.203950001625344157e-02,6.495630001882091165e-02,8.959998376667499542e-05,8.353799988981336355e-03,4.000000000000000000e+00,1.527088483259746721e-01,2.200000000000000000e+01,1.800000000000000000e+01,1.738817644659773176e+00,5.000000000000000000e+00,2.500000000000000000e-01
8.900000000000000000e+01,8.850244722385454572e-04,3.516183657721111470e-05,1.336036775714177706e-05,6.456652301994354031e-06,5.236266619712552541e-05,1.288677468579953276e-03,1.758091828860555803e-04,6.680183878570888532e-05,3.228326150997176761e-05,2.618133309856276406e-04,3.483168580711815360e-04,1.177653000340797007e-01,3.706639999290928245e-02,7.108899997547268867e-02,9.480002336204051971e-05,9.508799994364380836e-03,1.163920134694446240e+01,4.766730311020587196e-01,1.870175031333729976e+01,2.200000000000000000e+01,3.084080429254190125e+00,2.452968130790208701e+00,-1.290981180040737253e-01
